Unnamed: 0,title,datetime,browse_count,discussion_count,browse_log_norm
6032,到亲戚家做客被狗咬伤获赔40余万,2024-11-21 16:01:00,8395000,1157,15.94314684849378
6033,警方通报私人影院违法活动,2024-11-21 16:02:00,4029000,278,15.209028764173484
6034,老太街头对女童拳打脚踢路人报警,2024-11-21 16:02:00,11283000,3198,16.238807726120584
6035,好看的板书舍不得擦,2024-11-21 16:02:00,12052000,3567,16.30474117923233
6036,李行亮被麦琳嫌弃的专辑翻红,2024-11-21 16:02:00,45980000,6258,17.64371707729931
6037,上海或将迎1981年来11月最大降雨,2024-11-21 16:02:00,24644000,3483,17.020044021116597
6038,村民发现烈士墓碑被绑电线杆上,2024-11-21 16:03:00,28556000,2368,17.167377629604488
6039,黄圣依父母不支持黄圣依杨子结婚,2024-11-21 16:03:00,79645000,7507,18.19308981771088
6040,中国研制时钟6000万年误差小于1秒,2024-11-21 16:03:00,15114000,6966,16.5311320245628
6041,杨子说自己一百多公斤,2024-11-21 16:03:00,8009000,236,15.89607646730582
6042,赵露思回应和刘梓晨长得像,2024-11-21 16:04:00,190000000,53000,19.06253463012476
6043,杨子形容黄圣依是整容样板,2024-11-21 16:04:00,27376000,1409,17.125177275114112
6044,被打死5岁男童生父哭诉细节,2024-11-21 16:04:00,11080000,1621,16.22065223928341
6045,央视披露银川特大燃气爆炸事故原因,2024-11-21 16:04:00,3615000,602,15.100602413575002
6046,女孩模仿冰箱贴仕女妆造萌翻路人,2024-11-21 16:05:00,11145000,1725,16.226501524802107
6047,赵今麦樱桃琥珀婚纱路透,2024-11-21 16:05:00,40650000,12000,17.520509393958093
6048,近年来力度最大的化债举措审议通过,2024-11-21 16:05:00,41212000,6691,17.534240034047095
6049,吴磊戴华为手表解锁骑行酷体验,2024-11-21 16:05:00,36492000,27000,17.4126036164475
6050,第25个记者节致敬军事记者,2024-11-21 16:05:00,2978000,1214,14.906762492226092
6051,法律专家谈39岁男子工作期间猝死,2024-11-21 16:06:00,14691000,2768,16.502745619352563
6052,麦琳不认可自己强势,2024-11-21 16:06:00,4501000,1732,15.31981015227507
6053,网友建议删掉烧伤妈妈被炸伤视频,2024-11-21 16:06:00,25444000,1210,17.051990516780833
6054,黄圣依说没条件展示妻子所有的功能,2024-11-21 16:06:00,17677000,583,16.68777491751802
6055,鞠婧祎黑色鹅绒服,2024-11-21 16:07:00,29629000,596000,17.204264169402087
6056,赵一博追永夜星河,2024-11-21 16:07:00,21279000,23000,16.873231228852333
6057,多名运动员为王楚钦发声,2024-11-21 16:07:00,150000000,56000,18.82614585206053
6058,苏57一来就是招牌动作落叶飘,2024-11-21 16:07:00,7032000,3098,15.76598171834715
6059,卡尔伯格说王楚钦仍然是世界第一,2024-11-21 16:07:00,5917000,487,15.593340121658832
6060,四川山里娃藏1个浙江酥饼变1500个,2024-11-21 16:07:00,210000000,5943,19.162618088681743
6061,李海玉抱父遗照在弟弟坟前痛哭,2024-11-21 16:08:00,5863000,459,15.584171975946353
6062,西安一女生称应聘总助被要求陪睡,2024-11-21 16:08:00,35371000,4675,17.38140283332936
6063,招生简章把港澳列入国家川大将追责,2024-11-21 16:08:00,64259000,5281,17.978432349750634
6064,迎接神十八空中分队最后一次演练,2024-11-21 16:08:00,14239000,9745,16.471495236763133
6065,女童街头遭老人一顿猛踹后被推倒,2024-11-21 16:08:00,30999000,4603,17.249465503864602
6066,马斯克为何抢当特朗普的榜1大哥,2024-11-21 16:08:00,60196000,16000,17.913116462888745
6067,小土狗当警犬勇夺全国第一,2024-11-21 16:09:00,4060000,410,15.216693531577915
6068,5辆车同步掉头的新型通道你会开吗,2024-11-21 16:09:00,19682000,3359,16.795215070441067
6069,辽师大称车祸大巴上载有大三学生,2024-11-21 16:09:00,10813000,389,16.196259671927674
6070,成都两家私人影院已停业关闭,2024-11-21 16:09:00,10620000,437,16.178249573778068
6071,文化中国行之立冬节气,2024-11-21 16:09:00,5085000,4174,15.441805587464795
6072,蜂花争议广告漫画团队回应,2024-11-21 16:10:00,11536000,1668,16.260983138506866
6073,关晓彤喜欢1.0版2.0版小栋哲,2024-11-21 16:10:00,12080000,7768,16.307061750470943
6074,迎接神十八回家,2024-11-21 16:10:00,4765000,6674,15.37680809507044
6075,滁州一野猪在居民区狂奔撞倒两人,2024-11-21 16:10:00,5518000,1272,15.523526033759367
6076,留几手曾是微博第一鉴美师,2024-11-21 16:10:00,25189000,830,17.04191794924782
6077,上海多所高校通知今明两天线上教学,2024-11-21 16:10:00,12156000,1417,16.31333343301882
6078,花少4个人吃9人餐事情始末,2024-11-21 16:10:00,200000000,39000,19.11382792451231
6079,警方回应少年缅甸失联两个月,2024-11-21 16:10:00,3125000,1329,14.954944841152638
6080,花少6九人餐叫了所有人,2024-11-21 16:10:00,64092000,8318,17.975830109109907
6081,虞书欣说邓超红发魔男,2024-11-21 16:10:00,8923000,8786,16.00414277088229
6082,博主曝妇幼保健院暗藏摄像头,2024-11-21 16:11:00,18852000,4361,16.752129567025758
6083,李娜回应郑钦文不与选手交友,2024-11-21 16:11:00,52922000,2138,17.784329689391832
6084,警校女生痛经跑3公里跪地爬过终点,2024-11-21 16:11:00,94799000,34000,18.36726941864641
6085,BLG全球战力榜第一,2024-11-21 16:11:00,59756000,10000,17.905780162144346
6086,Boss直聘回应求职者被要求陪睡,2024-11-21 16:11:00,35064000,4473,17.372685521080783
6087,特朗普小儿子巴伦或成美政坛新星,2024-11-21 16:11:00,130000000,29000,18.683045008419857
6088,8岁娃扔玩具被终身禁入熊猫基地,2024-11-21 16:11:00,37399000,5675,17.43715452405938
6089,家暴男接受采访称是误会,2024-11-21 16:11:00,8168000,2456,15.915734638826638
6090,一条生产线竟炼出全球10年圆珠笔尖,2024-11-21 16:11:00,5604000,2832,15.538991186439034
6091,离婚综艺为啥这么火,2024-11-21 16:11:00,9967000,5223,16.11479019394959
6092,多名男子围殴女高中生目击者发声,2024-11-21 16:11:00,12422000,1204,16.334979652101385
6093,广州大学情况说明,2024-11-21 16:11:00,10723000,927,16.18790152520228
6094,迪丽热巴贺思慕青衣路透,2024-11-21 16:11:00,33388000,139000,17.323707111952764
6095,美方抽台湾的血养肥自己的军工,2024-11-21 16:11:00,29160000,4715,17.188308465104733
6096,林诗栋3比1松岛辉空,2024-11-21 16:12:00,9500000,1215,16.06680235657077
6097,看到孩子之间按胸口务必警惕,2024-11-21 16:12:00,24844000,4202,17.028126832661332
6098,美媒称马斯克或成特朗普胜选最大赢家,2024-11-21 16:12:00,21938000,4956,16.903730850953416
6099,关谷悠悠豆角睡衣,2024-11-21 16:12:00,40468000,2283,17.516022096307918
6100,永夜星河寄明月MV,2024-11-21 16:12:00,47340000,263000,17.672866162050113
6101,曝网易游戏多名高管被带走调查,2024-11-21 16:12:00,30363000,5696,17.22873531983915
6102,男子幼儿园按住男孩教唆女孩踢打,2024-11-21 16:13:00,26476000,5532,17.09174922022095
6103,班主任诅咒学生全家凸显教师心理健康问题,2024-11-21 16:13:00,28640000,4930,17.17031490005672
6104,中国买家拍下一块77年前的蛋糕,2024-11-21 16:13:00,84913000,8803,18.2571377608789
6105,宋亚轩晒自己包的饺子,2024-11-21 16:13:00,10529000,30000,16.169643912838897
6106,台风康妮将影响苏州,2024-11-21 16:13:00,2670000,1132,14.797589030376432
6107,哈尔滨保安说在东北丢不了孩子,2024-11-21 16:13:00,34608000,6840,17.359595427174977
6108,县城贵妇悄悄买走上亿元皮草,2024-11-21 16:13:00,30093000,3619,17.21980314453373
6109,上海站多趟列车因康妮停运,2024-11-21 16:13:00,9853000,1688,16.103286535304612
6110,潘宏爱玩狗称自己做得没错,2024-11-21 16:13:00,10915000,1655,16.20564854796618
6111,饶雪漫回应彭高翁青雅分手,2024-11-21 16:13:00,120000000,14000,18.60300230074632
6112,台风来袭福建出现绝美火烧云,2024-11-21 16:13:00,5557000,434,15.530568952262058
6113,万年县委原书记毛奇非法收受巨额财物,2024-11-21 16:13:00,6642000,1095,15.70892368091883
6114,原来星座有13个,2024-11-21 16:15:00,14110000,3277,16.462394323828995
6115,王心凌方称已按要求唱满四首歌,2024-11-21 16:15:00,56430000,8123,17.848511489945324
6116,台风康妮已致台湾27人伤,2024-11-21 16:15:00,6462000,1138,15.68144942536658
6117,教资笔试成绩8日可查,2024-11-21 16:15:00,11986000,8517,16.299249860000266
6118,超强台风康妮7级风圈已触及福建,2024-11-21 16:15:00,14303000,726,16.475979863437036
6119,林诗栋蒯曼vs黄镇廷杜凯琹,2024-11-21 16:16:00,15282000,519,16.54218622318965
6120,李清照为护文物不惜入狱手撕渣男,2024-11-21 16:16:00,18419000,1187,16.72889329850124
6121,虞书欣的发布会look,2024-11-21 16:16:00,9431000,5488,16.05951269352602
6122,神十八顺利撤离空间站组合体,2024-11-21 16:16:00,16810000,5859,16.637484505384798
6123,中意应该携手构建和合共生的美好世界,2024-11-21 16:16:00,6754000,366,15.72564547992765
6124,迪丽热巴反差姐感,2024-11-21 16:16:00,20831000,103000,16.85195281976605
6125,林靖恩偷喝5元饮料被罚款,2024-11-21 16:16:00,33950000,386,17.340399411968978
6126,Haerin不参加高考,2024-11-21 16:16:00,19170000,1907,16.768857115021827
6127,小鹏P7+啥都标配,2024-11-21 16:16:00,72628000,53000,18.10086108037269
6128,郑钦文高芙职业生涯数据对比,2024-11-21 16:17:00,6676000,409,15.714029563763862
6129,T1夺冠后的LPL解说台,2024-11-21 16:17:00,48203000,4180,17.69093181774786
6130,鹿晗宣传关晓彤新剧,2024-11-21 16:17:00,95880000,15000,18.378607967530456
6131,黄子华回应不结婚不生小孩,2024-11-21 16:17:00,10594000,817,16.17579836108661
6132,11月第一天,2024-11-21 16:17:00,75522000,340000,18.139934562501697
6133,医保局五问五答一盒药重复结算60次,2024-11-21 16:18:00,3734000,556,15.132990603083805
6134,狗狗把自己的花生放到奶奶的花生堆,2024-11-21 16:19:00,23409000,3235,16.968631121767007
6135,彭高ins回关孙乐言,2024-11-21 16:19:00,130000000,13000,18.683045008419857
6136,记者跳了一天,2024-11-21 16:20:00,4500000,250,15.319587954740548
6137,郑钦文单赛季已轰出432记ACE,2024-11-21 16:20:00,4138000,1011,15.235723137287623
6138,落叶一点点描出冬的模样,2024-11-21 16:20:00,9242000,7557,16.03926887041235
6139,黄晓明未删与叶珂官宣微博,2024-11-21 16:20:00,74548000,4169,18.12695377118269
6140,陈幸同vs梅谢芙,2024-11-21 16:21:00,6933000,367,15.751803177924629
6141,鱿鱼游戏2预告,2024-11-21 16:21:00,34655000,7146,17.360952573334224
6142,鹿晗删了宣传关晓彤新剧微博,2024-11-21 16:21:00,520000000,76000,20.069339369539748
6143,国防部回应美方19.88亿美元对台军售,2024-11-21 16:21:00,6411000,1630,15.673525822969394
6144,踹打多名学生的女教师已被停课,2024-11-21 16:21:00,12550000,4204,16.34523122354207
6145,东北记者干了20年一开口就是名场面,2024-11-21 16:21:00,10048000,1431,16.122884167690117
6146,台风康妮已致台湾3人死亡,2024-11-21 16:22:00,10253000,2614,16.14308090365223
6147,钱天一vs伊藤美诚,2024-11-21 16:22:00,15866000,1419,16.579689012844085
6148,医院回应被指用过期血浆袋装血,2024-11-21 16:22:00,7216000,809,15.791811340724596
6149,男子赶在金价下跌前出售6根金条,2024-11-21 16:22:00,57093000,6088,17.860192075167273
6150,秋瓷炫亲公公脸颊,2024-11-21 16:22:00,71803000,3017,18.089436815875384
6151,郑钦文回应对阵高芙胜率,2024-11-21 16:23:00,6004000,828,15.60793647173549
6152,王曼昱vs朱芊曦,2024-11-21 16:23:00,12255000,1605,16.32144457494435
6153,赵露思回应网友说她以前比较好看,2024-11-21 16:23:00,170000000,98000,18.951308995014536
6154,虞书欣张凌赫或将合作逍遥游,2024-11-21 16:23:00,33476000,50000,17.326339322134903
6155,台风康妮今天或在浙江沿海登陆,2024-11-21 16:23:00,21939000,9279,16.903776432921198
6156,亮身份吃霸王餐的玩笑开不得,2024-11-21 16:23:00,26035000,3708,17.07495234457914
6157,王楚钦攻关克难需要时间,2024-11-21 16:24:00,11113000,3155,16.223626152167782
6158,徐海鹏被遣返回国,2024-11-21 16:24:00,23760000,1119,16.98351405245872
6159,入职第一天就被挂公司大群里了,2024-11-21 16:24:00,41544000,3407,17.54226366450629
6160,格莱美kpop0提名,2024-11-21 16:24:00,41655000,35000,17.544931967391147
6161,一种让人笑着减肥的运动,2024-11-21 16:24:00,6473000,1708,15.683150237527649
6162,今起火车票这样报销,2024-11-21 16:24:00,9594000,4071,16.076648461044147
6163,刘宇宁也想转发赵露思微博,2024-11-21 16:24:00,74930000,56000,18.13206490234049
6164,舆论不能捧杀完就棒杀,2024-11-21 16:24:00,43387000,11000,17.58567041502931
6165,微信运动一个很私密的东西,2024-11-21 16:24:00,87282000,9475,18.284654813983654
6166,外籍男子在香港持刀抢劫警长被捅5刀,2024-11-21 16:25:00,51070000,1814,17.748707798623826
6167,民警着急大吼这是23万不是23块,2024-11-21 16:25:00,86727000,22000,18.27827581195516
6168,听得懂话的女Tony被同行diss了,2024-11-21 16:25:00,44416000,12000,17.609110322848615
6169,神舟十八号与空间站组合体成功分离,2024-11-21 16:25:00,13142000,4112,16.39132376643995
6170,樊振东表达对体育的热爱,2024-11-21 16:25:00,8801000,4865,15.990375909355947
6171,终于知道老板为什么喜欢坐在后排了,2024-11-21 16:25:00,91934000,17000,18.33658148626069
6172,WB年总淘汰,2024-11-21 16:25:00,5342000,1926,15.491110672652043
6173,懂得欣赏是一种了不起的才华,2024-11-21 16:25:00,4372000,6022,15.290731128278566
6174,2025年江苏共编制9504个录用计划,2024-11-21 16:25:00,5530000,748,15.525698373498518
6175,任正非现在还不能说华为能活下来,2024-11-21 16:25:00,16786000,3120,16.63605576362491
6176,姑娘美签没过一万多团费没退,2024-11-21 16:26:00,60740000,3508,17.92211301758188
6177,张泉灵能感受到麦琳李行亮想在一起,2024-11-21 16:26:00,12088000,791,16.307723782934712
6178,Faker说BLG气势很强,2024-11-21 16:26:00,13179000,2021,16.394135211626025
6179,金灿荣称美国是伪装成国家的公司,2024-11-21 16:26:00,21160000,5302,16.867623164954374
6180,董宇辉就涉内蒙古烧卖争议言论致歉,2024-11-21 16:26:00,64117000,14000,17.976220097337205
6181,岳云鹏回应中原小岳岳模仿,2024-11-21 16:26:00,12504000,514,16.341559151083448
6182,王心凌发文回应,2024-11-21 16:26:00,110000000,8966,18.51599092375669
6183,自助烤土豆为什么突然火了,2024-11-21 16:26:00,23958000,3800,16.991812855273412
6184,原来中式审美都是有出处的,2024-11-21 16:26:00,3934000,8434,15.18516727793114
6185,一小时登顶黄山奖1万引热议,2024-11-21 16:26:00,11226000,2346,16.23374307448428
6186,加沙医院院长亲手埋葬被杀的儿子,2024-11-21 16:27:00,21135000,3203,16.866440991983026
6187,歼15D舰载机首次公开亮相,2024-11-21 16:27:00,11842000,1871,16.287163092073857
6188,石宇奇留院观察中,2024-11-21 16:27:00,8654000,739,15.973532199766968
6189,哈里斯以1%微弱优势领先特朗普,2024-11-21 16:27:00,100000000,20000,18.420680743952367
6190,女老师操场踢打学生派出所已介入,2024-11-21 16:27:00,17503000,3977,16.677882852772974
6191,美投票日千名移民焦虑等待入境美国,2024-11-21 16:27:00,27794000,2327,17.140330728028665
6192,TXT新歌造型被审判,2024-11-21 16:28:00,21011000,6453,16.860556668071187
6193,中国代表主动出击先来说一说美国,2024-11-21 16:28:00,9474000,1515,16.064061762465833
6194,跟着张杰打卡绿城南宁,2024-11-21 16:28:00,130000000,40000,18.683045008419857
6195,妈妈要求爱豆女儿退圈照顾弟弟,2024-11-21 16:28:00,78135000,7834,18.173948657829538
6196,郑州大学生返程高铁站睡成一片,2024-11-21 16:28:00,7943000,558,15.887801595615269
6197,终于明白北方人说三层穿衣法保暖了,2024-11-21 16:28:00,21281000,8258,16.87332521381481
6198,这波夜骑大学生开封出招接住了,2024-11-21 16:28:00,2336000,741,14.663950622930257
6199,神十八近半年太空之旅结束,2024-11-21 16:29:00,1244000,527,14.033842552281262
6200,律师称老人倒地店员报警已尽帮扶义务,2024-11-21 16:29:00,5763000,1166,15.566968730418804
6201,刘诗雯与林高远为十五运打call,2024-11-21 16:29:00,11258000,2602,16.236589545006108
6202,庆祝第25个中国记者节,2024-11-21 16:29:00,8196000,9579,15.919156788340928
6203,女聊手撩拨用户聊天记录曝光,2024-11-21 16:29:00,16483000,5524,16.617840104713494
6204,直击姐姐为弟追凶26年案庭审,2024-11-21 16:29:00,5076000,541,15.440034107816416
6205,乔任梁父母再回应非本人质疑,2024-11-21 16:30:00,43583000,4364,17.590177724028393
6206,双11旅行囤点啥,2024-11-21 16:30:00,52292000,75000,17.772353953663888
6207,广东女子吃羊胎盘引发严重脊柱炎,2024-11-21 16:30:00,20826000,1769,16.85171276407198
6208,今起纸质火车票成为历史,2024-11-21 16:30:00,72455000,25000,18.09847623746216
6209,全网第一个拿到肖八的人,2024-11-21 16:30:00,10503000,191,16.16717148860491
6210,美联储主席回应特朗普辞退威胁,2024-11-21 16:31:00,39355000,12000,17.48813358955869
6211,王曼昱vs陈幸同,2024-11-21 16:31:00,48789000,16000,17.703015435578696
6212,世界文化遗产遭以色列炮火威胁,2024-11-21 16:31:00,10230000,1778,16.14083513792781
6213,产量仅1%的黑刺榴莲有多好吃,2024-11-21 16:31:00,29674000,2319,17.205781799492875
6214,一觉醒来神十八3人回地球了,2024-11-21 16:31:00,53248000,32000,17.790470803163018
6215,特朗普哈里斯展开总统竞选最后一搏,2024-11-21 16:32:00,36804000,7860,17.42111709288439
6216,阿娇演的怨女,2024-11-21 16:32:00,70938000,15000,18.077316814073303
6217,歼35A清晰图,2024-11-21 16:32:00,5918000,1708,15.593509111942293
6218,教资面试报名今天开始,2024-11-21 16:32:00,18788000,14000,16.748728926129022
6219,腾讯七部热度破30000剧集,2024-11-21 16:32:00,95838000,71000,18.37816982400015
6220,赵露思珠帘玉幕潜水花絮,2024-11-21 16:32:00,12178000,26000,16.315141603150657
6221,大学生毕业做保洁第一个月收入8千,2024-11-21 16:32:00,32582000,6973,17.299270546608252
6222,刘宇宁说自己被骂到有点畏手畏脚,2024-11-21 16:32:00,94971000,111000,18.36908213980464
6223,丫丫喜提mini滑梯,2024-11-21 16:32:00,12845000,1716,16.36846518852612
6224,满满的祝福送给莎莎,2024-11-21 16:32:00,25008000,18000,17.034706331643395
6225,哈里斯做好特朗普提前宣布胜选准备,2024-11-21 16:32:00,31082000,4673,17.252139431457696
6226,王鹤棣泰国演唱会,2024-11-21 16:32:00,54777000,1077000,17.81878095578698
6227,AG连续五次晋级决赛,2024-11-21 16:33:00,34789000,47000,17.364811802823088
6228,任正非称英语是华为工作语言,2024-11-21 16:33:00,29604000,4996,17.203420045299495
6229,确认杀弟疑凶姐姐气到咬破舌又咽血,2024-11-21 16:33:00,71051000,3109,18.07890848700369
6230,返回地球路上神十八航天员在干啥,2024-11-21 16:33:00,15551000,4844,16.559635503203474
6231,陶昕然自曝9岁时遭遇猥亵未遂,2024-11-21 16:33:00,28553000,3527,17.16727256735501
6232,丫丫没脖子了,2024-11-21 16:33:00,39781000,4071,17.498899969334573
6233,花少后刘烨首次分享不内耗秘籍,2024-11-21 16:33:00,44971000,4500,17.62152839554657
6234,特朗普承认有败选可能,2024-11-21 16:33:00,60416000,9337,17.91676452848731
6235,荣耀Magic7镜头里的毛晓彤,2024-11-21 16:34:00,29236000,65000,17.19091138458242
6236,歼35A开展飞行训练,2024-11-21 16:34:00,6360000,3358,15.665538935316304
6237,杨子把黄圣依气哭了,2024-11-21 16:34:00,25537000,7237,17.055638938865926
6238,为亡弟追凶姐姐寻弟时被拐卖两次,2024-11-21 16:34:00,3024000,259,14.92209101628156
6239,女子带娃骑车逆行被撞身亡自负主责,2024-11-21 16:34:00,15371000,1761,16.54799317520707
6240,真心建议拆完快递好好洗手,2024-11-21 16:35:00,13670000,4114,16.43071420870013
6241,赵露思说汪苏泷唱不得超好听,2024-11-21 16:35:00,40666000,31000,17.520902920452425
6242,战机呼啸是对祖国的深情告白,2024-11-21 16:36:00,3944000,1183,15.187705994704665
6243,霍启刚晒和马龙合照,2024-11-21 16:36:00,13602000,567,16.425727398717722
6244,院方回应更衣室发现隐藏摄像头,2024-11-21 16:36:00,12313000,580,16.326166172775007
6245,华晨宇直播过早,2024-11-21 16:36:00,12330000,51000,16.327545875140526
6246,王鹤棣邀请何老师参加桃花坞,2024-11-21 16:36:00,28366000,34000,17.16070180283669
6247,丝芭传媒起诉鞠婧祎,2024-11-21 16:36:00,200000000,292000,19.11382792451231
6248,美一医学研究机构43只实验猴出逃,2024-11-21 16:36:00,11168000,1143,16.22856310398429
6249,缺乏性教育的孩子会吃哪些苦,2024-11-21 16:36:00,42928000,11000,17.575034851647544
6250,麦琳哭喊罢录,2024-11-21 16:36:00,66905000,16000,18.018784260721223
6251,姚明辞职是一场改革失败后的离场,2024-11-21 16:36:00,16789000,2011,16.636234468018536
6252,农村啃老现象抬头,2024-11-21 16:37:00,38361000,11000,17.462551876461415
6253,乔任梁父母再次回应其死因,2024-11-21 16:37:00,130000000,18000,18.683045008419857
6254,昆明臭肉事件学校再被处罚,2024-11-21 16:37:00,8712000,991,15.980211943594933
6255,爸爸为女儿制作宫廷女帽火出圈,2024-11-21 16:37:00,9217000,1905,16.0365601629758
6256,郑钦文克雷吉茨科娃交手记录,2024-11-21 16:37:00,4383000,515,15.293243979400946
6257,荷兰华裔博士走失30年回国寻亲成功,2024-11-21 16:37:00,9359000,1530,16.051849005139392
6258,男生学自行车女生在一旁扶车子,2024-11-21 16:37:00,10762000,1606,16.1915319690315
6259,围城里不敢辞职的基层公务员们,2024-11-21 16:37:00,12794000,2008,16.36448686899222
6260,易烊千玺用半年时间才走出角色,2024-11-21 16:37:00,25667000,28000,17.060716678078506
6261,何小鹏周鸿祎智驾征服北京最堵路口,2024-11-21 16:37:00,67294000,31000,18.02458163759453
6262,巴基斯坦火车站爆炸死亡人数升至25人,2024-11-21 16:37:00,4008000,115,15.203802921746838
6263,管泽元预测BLG将夺冠,2024-11-21 16:37:00,19534000,4038,16.78766709498956
6264,地方政府化债压力将大大减轻,2024-11-21 16:37:00,5526000,1242,15.5249747844655
6265,网上很火但你很反感的梗,2024-11-21 16:38:00,34168000,3368,17.34680009150344
6266,赵丽颖黄晓明新剧开机,2024-11-21 16:38:00,53209000,38000,17.789738112936078
6267,姐姐刚肠癌去世弟弟也查出肠癌晚期,2024-11-21 16:38:00,110000000,7462,18.51599092375669
6268,极氪无图城市NZP万人公测,2024-11-21 16:38:00,44081000,14000,17.60153940857702
6269,航空公司回应女子大闹航班殴打空少,2024-11-21 16:38:00,3601000,494,15.096722142631013
6270,两女子当租赁伴娘遭新娘拒付尾款,2024-11-21 16:38:00,33731000,5059,17.333927853796702
6271,儿童流感防护手册,2024-11-21 16:38:00,120000000,225000,18.60300230074632
6272,男子0元购偷出一个超市,2024-11-21 16:38:00,11692000,1508,16.274415405213272
6273,鞠婧祎已起诉丝芭传媒,2024-11-21 16:38:00,280000000,956000,19.450300161133523
6274,再见爱人观察室请宋丹丹吧,2024-11-21 16:38:00,34923000,2248,17.368656195898488
6275,永夜星河开播,2024-11-21 16:39:00,73929000,118000,18.118615731133133
6276,易烊千玺现在不敢演刘春和了,2024-11-21 16:39:00,29652000,20000,17.205040134758747
6277,辽宁本溪坍塌事故3名被困人员死亡,2024-11-21 16:39:00,2569000,314,14.75902727609202
6278,25块的短途高铁真的赢很大,2024-11-21 16:39:00,7309000,813,15.804617023462528
6279,谢可寅新歌宣发好多人,2024-11-21 16:39:00,10063000,4439,16.12437588891547
6280,郑钦文说希望下次不让大家伤心,2024-11-21 16:39:00,5808000,683,15.574746835486769
6281,郑思维女儿出生,2024-11-21 16:39:00,39673000,2078,17.496181413528323
6282,印度一小盘股一天暴涨6692535%,2024-11-21 16:40:00,18154000,3280,16.71440148006871
6283,樊振东说体育是相通的,2024-11-21 16:40:00,4428000,2765,15.303458572810664
6284,日本买LV退税后比国内还贵200元,2024-11-21 16:40:00,16889000,7836,16.64217308040006
6285,王楚钦赛前训练水灵灵一个爆冲,2024-11-21 16:40:00,12862000,1624,16.369787785676944
6286,王鹤棣在拍星河入梦,2024-11-21 16:40:00,34967000,21000,17.369915317541444
6287,张若昀唐艺昕带女儿玩跷跷板,2024-11-21 16:40:00,73237000,5686,18.10921131570828
6288,神十九发射任务全回顾,2024-11-21 16:40:00,4169000,3935,15.243186756862936
6289,医院回应载有学生客车起火,2024-11-21 16:40:00,5718000,334,15.559129651864394
6290,知名电竞公司涉赌遭跨省执法,2024-11-21 16:40:00,27405000,2190,17.126236036462355
6291,进博会现场机器狗为记者送祝福,2024-11-21 16:41:00,1931000,1544,14.473548561410652
6292,POWER和APT双破表,2024-11-21 16:41:00,14095000,2760,16.46133068253035
6293,赵丽颖11月进组新剧,2024-11-21 16:41:00,18620000,24000,16.739746829813196
6294,十年时间只做一件事情有多卷,2024-11-21 16:41:00,4021000,2555,15.207041185879412
6295,虞书欣永夜星河云包场1万座,2024-11-21 16:41:00,15080000,11000,16.528879920544085
6296,蒲熠星去看KPL了,2024-11-21 16:41:00,16658000,22000,16.628401139477422
6297,费加罗盛典明星阵容,2024-11-21 16:41:00,17445000,67000,16.67456363260301
6298,双座歼20模型亮相中国航展,2024-11-21 16:41:00,22773000,7743,16.941086181667014
6299,阿富汗塔利班禁止女性在公共场合说话,2024-11-21 16:41:00,79889000,25000,18.19614872916872
6300,7人造谣女子喝醉在路边被强暴被罚,2024-11-21 16:41:00,10620000,1030,16.178249573778068
6301,做了一周轻体力活我开始怀念上班,2024-11-21 16:41:00,5390000,1087,15.50005594288518
6302,哈里斯说普京会把特朗普当午餐吃掉,2024-11-21 16:42:00,85159000,24000,18.26003065531845
6303,PLEDIS更换代表,2024-11-21 16:42:00,3405000,1588,15.04075549756575
6304,收入减半的中产开始反向换房自救,2024-11-21 16:42:00,19173000,2676,16.76901359730053
6305,飞机偶遇田曦薇,2024-11-21 16:42:00,29599000,14000,17.20325113493982
6306,朝鲜试射洲际弹道导弹准确落入目标,2024-11-21 16:42:00,6826000,405,15.73624940844879
6307,翁青雅好友发文,2024-11-21 16:42:00,74559000,21000,18.1271013162345
6308,家具签收一个月后买家申请了仅退款,2024-11-21 16:42:00,14515000,1695,16.490693155440866
6309,极氪双11购车权益,2024-11-21 16:43:00,55618000,22000,17.834017447835194
6310,缅甸小姐未夺冠当场翻脸,2024-11-21 16:43:00,160000000,12000,18.890684373198106
6311,王艺迪进四强,2024-11-21 16:43:00,8159000,1888,15.914632170410938
6312,7.7万名村支书村主任已被立案,2024-11-21 16:43:00,46615000,13000,17.65743293571293
6313,台风康妮逼近温岭金沙滩掀起巨浪,2024-11-21 16:43:00,17231000,6192,16.662220645125238
6314,涵艺爆料LPL工资帽,2024-11-21 16:43:00,28323000,6929,17.159184753382764
6315,重庆农行24岁女员工遭恐吓后轻生,2024-11-21 16:44:00,15351000,2043,16.54669117645534
6316,郑钦文商业价值或赶超巅峰李娜,2024-11-21 16:44:00,9447000,3481,16.061207788751272
6317,追凶姐姐为取证与嫌犯网聊3年,2024-11-21 16:44:00,14687000,1567,16.502473306736
6318,王楚钦户上隼辅交手战绩,2024-11-21 16:44:00,22886000,2339,16.946035927859796
6319,双航母同框这一刻祖国强大具象化了,2024-11-21 16:44:00,25690000,14000,17.061612369086067
6320,新乡通报男子投资千万建厂遇办证难,2024-11-21 16:44:00,7492000,1612,15.829346342546115
6321,捷途被外国人围观了,2024-11-21 16:44:00,69636000,4925,18.058792232960744
6322,东北旅游爆火后滑雪行业疯狂内卷,2024-11-21 16:44:00,110000000,4257,18.51599092375669
6323,鞠婧祎已申请笔迹鉴定,2024-11-21 16:44:00,330000000,1146000,19.6146032124248
